uid,person,class,annoId
301744,2,2,58620
301745,1,2,58620
301746,2,2,58621
301747,1,2,58621
301748,2,2,58622
301749,1,2,58622
301750,2,2,58623
301751,1,2,58623
301752,2,2,58624
301753,1,2,58624
301754,2,2,58625
301755,1,2,58625
301756,2,2,58626
301757,1,2,58626
301758,2,2,58627
301759,1,2,58627
301760,2,2,58628
301761,1,2,58628
301762,2,2,58629
301763,1,2,58629
301764,2,2,58630
301765,1,2,58630
301766,2,2,58631
301767,1,2,58631
301768,2,2,58632
301769,1,2,58632
301770,2,2,58633
301771,1,2,58633
301772,2,2,58634
301773,1,2,58634
301774,2,2,58635
301775,1,2,58635
301776,2,2,58636
301777,1,2,58636
301782,2,2,58639
301783,1,2,58639
301784,2,2,58640
301785,1,2,58640
301786,2,2,58641
301787,1,2,58641
301788,2,2,58642
301789,1,2,58642
301790,2,2,58643
301791,1,4,58643
301792,2,2,58644
301793,1,2,58644
301794,2,2,58645
301795,1,4,58645
301796,2,2,58646
301797,1,2,58646
301798,2,2,58647
301799,1,4,58647
301802,2,2,58649
301803,1,2,58649
301804,2,2,58650
301805,1,2,58650
301806,2,2,58651
301807,1,2,58651
301808,2,2,58652
301809,1,2,58652
301810,2,2,58653
301811,1,2,58653
301812,2,2,58654
301813,1,2,58654
301814,2,2,58655
301815,1,2,58655
301816,2,2,58656
301817,1,2,58656
301818,2,2,58657
301819,1,2,58657
301820,2,2,58658
301821,1,2,58658
301822,2,2,58659
301823,1,2,58659
301824,2,2,58660
301825,1,2,58660
301826,2,2,58661
301827,1,2,58661
301828,2,2,58662
301829,1,2,58662
301830,2,2,58663
301831,1,2,58663
301832,2,2,58664
301833,1,2,58664
301834,2,2,58665
301835,1,2,58665
301836,2,2,58666
301837,1,2,58666
301838,2,2,58667
301839,1,3,58667
301840,2,2,58668
301841,1,4,58668
301842,2,2,58669
301843,1,2,58669
301844,2,2,58670
301845,1,2,58670
301846,2,2,58671
301847,1,2,58671
301848,2,2,58672
301849,1,2,58672
301850,2,2,58673
301851,1,2,58673
301852,2,2,58674
301853,1,2,58674
301854,2,2,58675
301855,1,2,58675
301856,2,2,58676
301857,1,2,58676
301858,2,2,58677
301859,1,3,58677
301860,2,2,58678
301861,1,2,58678
301862,2,2,58679
301863,1,2,58679
301864,2,2,58680
301865,1,2,58680
301866,2,2,58681
301867,1,4,58681
301868,2,2,58682
301869,1,4,58682
301870,2,2,58683
301871,1,3,58683
301872,2,2,58684
301873,1,2,58684
301874,2,2,58685
301875,1,2,58685
301876,2,2,58686
301877,1,2,58686
301878,2,2,58687
301879,1,2,58687
301880,2,2,58688
301881,1,2,58688
301882,2,2,58689
301883,1,2,58689
301884,2,2,58690
301885,1,2,58690
301888,2,2,58692
301889,1,2,58692
301890,2,2,58693
301891,1,2,58693
301892,2,2,58694
301893,1,2,58694
301894,2,2,58695
301895,1,2,58695
301896,2,2,58696
301897,1,2,58696
301898,2,2,58697
301899,1,2,58697
301900,2,2,58698
301901,1,2,58698
301902,2,2,58699
301903,1,2,58699
301904,2,2,58700
301905,1,2,58700
301906,2,2,58701
301907,1,2,58701
301908,2,2,58702
301909,1,2,58702
301910,2,2,58703
301911,1,2,58703
301912,2,2,58704
301913,1,2,58704
301914,2,2,58705
301915,1,1,58705
301916,2,2,58706
301917,1,2,58706
301918,2,2,58707
301919,1,2,58707
301920,2,2,58708
301921,1,2,58708
301922,2,2,58709
301923,1,2,58709
301924,2,2,58710
301925,1,1,58710
301926,2,2,58711
301927,1,2,58711
301928,2,2,58712
301929,1,2,58712
301930,2,2,58713
301931,1,2,58713
301932,2,2,58714
301933,1,2,58714
301934,2,2,58715
301935,1,2,58715
301936,2,2,58716
301937,1,2,58716
301938,2,2,58717
301939,1,2,58717
301940,2,2,58718
301941,1,2,58718
301942,2,2,58719
301943,1,2,58719
301944,2,2,58720
301945,1,2,58720
301948,2,2,58722
301949,1,2,58722
301950,2,2,58723
301951,1,2,58723
301952,2,2,58724
301953,1,2,58724
301954,2,2,58725
301955,1,2,58725
301956,2,2,58726
301957,1,2,58726
301958,2,2,58727
301959,1,2,58727
301960,2,2,58728
301961,1,2,58728
301962,2,2,58729
301963,1,2,58729
301964,2,2,58730
301965,1,2,58730
301966,2,2,58731
301967,1,2,58731
301968,2,2,58732
301969,1,4,58732
301970,2,2,58733
301971,1,4,58733
301972,2,2,58734
301973,1,2,58734
301974,2,2,58735
301975,1,2,58735
301976,2,2,58736
301977,1,2,58736
301978,2,2,58737
301979,1,2,58737
301980,2,2,58738
301981,1,4,58738
301982,2,2,58739
301983,1,2,58739
301984,2,2,58740
301985,1,2,58740
301986,2,2,58741
301987,1,2,58741
301988,2,2,58742
301989,1,2,58742
301990,2,2,58743
301991,1,2,58743
301992,2,2,58744
301993,1,2,58744
301994,2,2,58745
301995,1,2,58745
301996,2,2,58746
301997,1,2,58746
301998,2,2,58747
301999,1,2,58747
302000,2,2,58748
302001,1,2,58748
302002,2,2,58749
302003,1,2,58749
302004,2,2,58750
302005,1,2,58750
302006,2,2,58751
302007,1,2,58751
302008,2,2,58752
302009,1,2,58752
302010,2,2,58753
302011,1,2,58753
302012,2,2,58754
302013,1,1,58754
302014,2,2,58755
302015,1,2,58755
302016,2,2,58756
302017,1,2,58756
302018,2,2,58757
302019,1,2,58757
302020,2,2,58758
302021,1,2,58758
302022,2,2,58759
302023,1,3,58759
302024,2,2,58760
302025,1,2,58760
302028,2,2,58762
302029,1,2,58762
302030,2,2,58763
302031,1,2,58763
302032,2,2,58764
302033,1,2,58764
302034,2,2,58765
302035,1,2,58765
302036,2,2,58766
302037,1,2,58766
302038,2,2,58767
302039,1,2,58767
302040,2,2,58768
302041,1,2,58768
302042,2,2,58769
302043,1,2,58769
302044,2,2,58770
302045,1,2,58770
302046,2,2,58771
302047,1,2,58771
302048,2,2,58772
302049,1,2,58772
302050,2,2,58773
302051,1,2,58773
302052,2,2,58774
302053,1,2,58774
302054,2,2,58775
302055,1,2,58775
302056,2,2,58776
302057,1,2,58776
302058,2,2,58777
302059,1,2,58777
302060,2,2,58778
302061,1,2,58778
302062,2,2,58779
302063,1,2,58779
302070,2,2,58783
302071,1,2,58783
302072,2,2,58784
302073,1,2,58784
302074,2,2,58785
302075,1,2,58785
302076,2,2,58786
302077,1,2,58786
302078,2,2,58787
302079,1,2,58787
302080,2,2,58788
302081,1,2,58788
302082,2,2,58789
302083,1,2,58789
302084,2,2,58790
302085,1,2,58790
302086,2,2,58791
302087,1,2,58791
302088,2,2,58792
302089,1,2,58792
302090,2,2,58793
302091,1,2,58793
302092,2,2,58794
302093,1,2,58794
302094,2,2,58795
302095,1,2,58795
302096,2,2,58796
302097,1,2,58796
302098,2,2,58797
302099,1,2,58797
302100,2,2,58798
302101,1,2,58798
302102,2,2,58799
302103,1,2,58799
302104,2,2,58800
302105,1,2,58800
302106,2,2,58801
302107,1,2,58801
302108,2,2,58802
302109,1,2,58802
302110,2,2,58803
302111,1,2,58803
302112,2,2,58804
302113,1,2,58804
302114,2,2,58805
302115,1,2,58805
302116,2,2,58806
302117,1,2,58806
302118,2,2,58807
302119,1,2,58807
302120,2,2,58808
302121,1,2,58808
302122,2,2,58809
302123,1,2,58809
302124,2,2,58810
302125,1,3,58810
302126,2,2,58811
302127,1,2,58811
302128,2,2,58812
302129,1,2,58812
302130,2,2,58813
302131,1,2,58813
302132,2,2,58814
302133,1,2,58814
302134,2,2,58815
302135,1,2,58815
302136,2,2,58816
302137,1,2,58816
302138,2,2,58817
302139,1,2,58817
302140,2,2,58818
302141,1,2,58818
302142,2,2,58819
302143,1,4,58819
302144,2,2,58820
302145,1,2,58820
302146,2,2,58821
302147,1,2,58821
302148,2,2,58822
302149,1,2,58822
302150,2,2,58823
302151,1,2,58823
302152,2,2,58824
302153,1,2,58824
302156,2,2,58826
302157,1,2,58826
302158,2,2,58827
302159,1,2,58827
302160,2,2,58828
302161,1,2,58828
302162,2,2,58829
302163,1,2,58829
302164,2,2,58830
302165,1,2,58830
302168,2,2,58832
302169,1,2,58832
302170,2,2,58833
302171,1,2,58833
302172,2,2,58834
302173,1,2,58834
302174,2,2,58835
302175,1,2,58835
302176,2,2,58836
302177,1,2,58836
302178,2,2,58837
302179,1,2,58837
302180,2,2,58838
302181,1,2,58838
302182,2,2,58839
302183,1,1,58839
302184,2,2,58840
302185,1,2,58840
302186,2,2,58841
302187,1,2,58841
302192,1,2,58844
302193,2,2,58844
302194,1,2,58847
302195,2,2,58847
302198,2,2,58849
302199,1,2,58849
302202,2,2,58853
302203,1,2,58853
302204,2,2,58855
302205,1,2,58855
302208,2,2,58860
302209,1,2,58860
302212,2,2,58862
302213,1,2,58862
302218,2,2,58867
302219,1,4,58867
302220,2,2,58868
302221,1,2,58868
302222,2,2,58870
302223,1,2,58870
302224,2,2,58871
302225,1,2,58871
302226,2,2,58873
302227,1,2,58873
302228,2,2,58874
302229,1,2,58874
302230,2,2,58876
302231,1,2,58876
302232,2,2,58878
302233,1,2,58878
302234,2,2,58880
302235,1,2,58880
302236,1,2,58882
302237,2,2,58882
302238,2,2,58885
302239,1,2,58885
302246,1,2,58892
302247,2,2,58892
302248,2,2,58893
302249,1,2,58893
302250,2,2,58894
302251,1,2,58894
302252,2,2,58896
302253,1,4,58896
302256,2,2,58899
302257,1,2,58899
302258,2,2,58901
302259,1,2,58901
302260,2,2,58904
302261,1,4,58904
302262,2,2,58905
302263,1,4,58905
302264,1,2,58906
302265,2,2,58906
302266,2,2,58907
302267,1,2,58907
302268,1,2,58909
302269,2,2,58909
302270,2,2,58910
302271,1,2,58910
302272,2,2,58911
302273,1,2,58911
302274,2,2,58914
302275,1,2,58914
302276,2,2,58916
302277,1,2,58916
302278,2,2,58919
302279,1,2,58919
302280,1,2,58922
302281,2,2,58922
302284,2,2,58926
302285,1,2,58926
302286,2,2,58927
302287,1,4,58927
302288,1,2,58928
302289,2,2,58928
302290,1,2,58929
302291,2,2,58929
302292,2,2,58930
302293,1,2,58930
302296,2,2,58932
302297,1,3,58932
302298,1,2,58933
302299,2,2,58933
302300,2,2,58934
302301,1,2,58934
302302,2,2,58935
302303,1,2,58935
302304,2,2,58937
302305,1,2,58937
302306,2,2,58938
302307,1,2,58938
302308,2,2,58939
302309,1,2,58939
302310,1,2,58942
302311,2,2,58942
302312,2,2,58945
302313,1,2,58945
302314,2,2,58946
302315,1,2,58946
302316,2,2,58949
302317,1,2,58949
302318,2,2,58950
302319,1,2,58950
302320,2,2,58953
302321,1,4,58953
302322,1,2,58954
302323,2,2,58954
302324,2,2,58955
302325,1,2,58955
302326,1,2,58958
302327,2,2,58958
302328,1,2,58961
302329,2,2,58961
302330,1,2,58964
302331,2,2,58964
302332,2,2,58965
302333,1,2,58965
302334,1,2,58968
302335,2,2,58968
302336,1,2,58971
302337,2,2,58971
302338,1,2,58974
302339,2,2,58974
302340,2,2,58977
302341,1,2,58977
302342,1,2,58980
302343,2,2,58980
302344,1,2,58983
302345,2,2,58983
302346,1,2,58984
302347,2,2,58984
302348,1,2,58987
302349,2,2,58987
302350,1,2,58989
302351,2,2,58989
302352,1,2,58991
302353,2,2,58991
302354,2,2,58993
302355,1,2,58993
302358,2,2,58996
302359,1,2,58996
302360,1,2,58997
302361,2,2,58997
302364,2,2,59000
302365,1,2,59000
302366,2,2,59001
302367,1,2,59001
302368,2,2,59002
302369,1,2,59002
302370,2,2,59003
302371,1,2,59003
302372,2,2,59004
302373,1,2,59004
302374,2,2,59005
302375,1,2,59005
302376,2,2,59007
302377,1,2,59007
302378,2,2,59010
302379,1,4,59010
302380,2,2,59011
302381,1,2,59011
302382,2,2,59014
302383,1,2,59014
302384,1,2,59016
302385,2,2,59016
302386,2,2,59017
302387,1,2,59017
302388,1,2,59019
302389,2,2,59019
302390,1,2,59021
302391,2,2,59021
302392,2,2,59023
302393,1,2,59023
302398,2,2,59026
302399,1,2,59026
302400,1,2,59029
302401,2,2,59029
302404,2,2,59033
302405,1,2,59033
302408,1,2,59035
302409,2,2,59035
302410,2,2,59037
302411,1,4,59037
302412,2,2,59038
302413,1,2,59038
302414,2,2,59039
302415,1,2,59039
302416,2,2,59040
302417,1,2,59040
302418,2,2,59043
302419,1,2,59043
302420,2,2,59044
302421,1,2,59044
302422,1,2,59045
302423,2,2,59045
302424,2,2,59046
302425,1,2,59046
302426,2,2,59047
302427,1,3,59047
302428,2,2,59048
302429,1,2,59048
302430,2,2,59049
302431,1,2,59049
302432,2,2,59052
302433,1,4,59052
302436,2,2,59054
302437,1,2,59054
302438,2,2,59057
302439,1,2,59057
302440,2,2,59058
302441,1,2,59058
302442,2,2,59059
302443,1,2,59059
302444,2,2,59062
302445,1,2,59062
302446,1,2,59065
302447,2,2,59065
302450,1,2,59069
302451,2,2,59069
302452,1,2,59070
302453,2,2,59070
302456,1,2,59075
302457,2,2,59075
302458,2,2,59077
302459,1,2,59077
302460,2,2,59079
302461,1,2,59079
302462,2,2,59082
302463,1,2,59082
302464,2,2,59085
302465,1,2,59085
302466,1,2,59087
302467,2,2,59087
302468,2,2,59090
302469,1,2,59090
302470,2,2,59091
302471,1,2,59091
302472,2,2,59092
302473,1,2,59092
302474,1,2,59093
302475,2,2,59093
302476,2,2,59095
302477,1,2,59095
302478,2,2,59096
302479,1,3,59096
302484,2,2,59101
302485,1,2,59101
302486,2,2,59104
302487,1,2,59104
302488,1,2,59107
302489,2,2,59107
302490,2,2,59111
302491,1,2,59111
302492,2,2,59114
302493,1,2,59114
302494,2,2,59116
302495,1,2,59116
302496,2,2,59119
302497,1,2,59119
302498,2,2,59121
302499,1,2,59121
302500,2,2,59122
302501,1,2,59122
302502,2,2,59123
302503,1,2,59123
302506,1,2,59126
302507,2,2,59126
302508,2,2,59129
302509,1,2,59129
302510,1,2,59131
302511,2,2,59131
302512,2,2,59133
302513,1,2,59133
302514,1,2,59134
302515,2,2,59134
302516,1,2,59136
302517,2,2,59136
302518,2,2,59139
302519,1,2,59139
302520,1,2,59140
302521,2,2,59140
302522,1,2,59143
302523,2,2,59143
302524,2,2,59145
302525,1,1,59145
302526,2,2,59146
302527,1,2,59146
302528,2,2,59148
302529,1,2,59148
302530,1,2,59149
302531,2,2,59149
302532,2,2,59152
302533,1,1,59152
302534,2,2,59153
302535,1,2,59153
302536,1,2,59154
302537,2,2,59154
302538,2,2,59157
302539,1,2,59157
302540,2,2,59160
302541,1,2,59160
302542,2,2,59162
302543,1,2,59162
302544,1,2,59163
302545,2,2,59163
302546,2,2,59165
302547,1,2,59165
302550,2,2,59167
302551,1,2,59167
302552,1,2,59170
302553,2,2,59170
302554,2,2,59171
302555,1,2,59171
302558,2,2,59174
302559,1,2,59174
302560,1,2,59177
302561,2,2,59177
302562,1,2,59179
302563,2,2,59179
302564,2,2,59182
302565,1,2,59182
302566,1,2,59184
302567,2,2,59184
302568,1,2,59185
302569,2,2,59185
302570,1,2,59187
302571,2,2,59187
302572,1,2,59188
302573,2,2,59188
302574,2,2,59190
302575,1,2,59190
302578,1,2,59195
302579,2,2,59195
302580,2,2,59198
302581,1,2,59198
302582,2,2,59201
302583,1,4,59201
302584,2,2,59202
302585,1,2,59202
302588,2,2,59206
302589,1,4,59206
302590,2,2,59207
302591,1,2,59207
302592,1,2,59208
302593,2,2,59208
302594,2,2,59211
302595,1,2,59211
302596,1,2,59212
302597,2,2,59212
302598,1,2,59214
302599,2,2,59214
302600,2,2,59217
302601,1,2,59217
302602,2,2,59220
302603,1,2,59220
302604,2,2,59223
302605,1,2,59223
302606,2,2,59224
302607,1,2,59224
302608,2,2,59225
302609,1,2,59225
302610,2,2,59228
302611,1,2,59228
302612,1,2,59231
302613,2,2,59231
302614,2,2,59233
302615,1,3,59233
302616,1,2,59234
302617,2,2,59234
302618,2,2,59237
302619,1,2,59237
302620,2,2,59240
302621,1,2,59240
302622,2,2,59243
302623,1,2,59243
302624,2,2,59245
302625,1,2,59245
302626,2,2,59246
302627,1,2,59246
302628,2,2,59247
302629,1,2,59247
302630,2,2,59248
302631,1,2,59248
302632,2,2,59253
302633,1,2,59253
302634,2,2,59256
302635,1,4,59256
302636,2,2,59257
302637,1,2,59257
302640,1,2,59260
302641,2,2,59260
302642,2,2,59263
302643,1,2,59263
302644,1,2,59266
302645,2,2,59266
302646,2,2,59269
302647,1,2,59269
302648,2,2,59271
302649,1,2,59271
302650,1,2,59274
302651,2,2,59274
302652,2,2,59277
302653,1,2,59277
302654,1,2,59279
302655,2,2,59279
302656,1,2,59280
302657,2,2,59280
302658,2,2,59283
302659,1,2,59283
302660,2,2,59286
302661,1,2,59286
302662,1,2,59289
302663,2,2,59289
302664,2,2,59290
302665,1,2,59290
302666,2,2,59291
302667,1,2,59291
302668,2,2,59294
302669,1,2,59294
302670,2,2,59295
302671,1,2,59295
302672,1,2,59297
302673,2,2,59297
302674,2,2,59302
302675,1,2,59302
302676,2,2,59305
302677,1,2,59305
302678,2,2,59306
302679,1,2,59306
302680,1,2,59307
302681,2,2,59307
302682,2,2,59310
302683,1,2,59310
302684,2,2,59312
302685,1,2,59312
302686,2,2,59315
302687,1,2,59315
302688,2,2,59316
302689,1,2,59316
302690,2,2,59318
302691,1,2,59318
302692,2,2,59320
302693,1,2,59320
302694,1,2,59323
302695,2,2,59323
302698,1,2,59325
302699,2,2,59325
302700,2,2,59327
302701,1,4,59327
302702,2,2,59328
302703,1,2,59328
302704,2,2,59329
302705,1,2,59329
302706,1,2,59332
302707,2,2,59332
302710,2,2,59335
302711,1,2,59335
302712,2,2,59338
302713,1,2,59338
302714,2,2,59341
302715,1,2,59341
302716,2,2,59344
302717,1,2,59344
302718,2,2,59345
302719,1,2,59345
302720,2,2,59347
302721,1,4,59347
302722,2,2,59348
302723,1,2,59348
302724,2,2,59349
302725,1,2,59349
302726,2,2,59352
302727,1,2,59352
302730,2,2,59356
302731,1,2,59356
302732,2,2,59357
302733,1,2,59357
302734,1,2,59360
302735,2,2,59360
302736,2,2,59361
302737,1,2,59361
302738,1,2,59364
302739,2,2,59364
302740,2,2,59365
302741,1,2,59365
302744,2,2,59367
302745,1,2,59367
302746,2,2,59370
302747,1,2,59370
302750,2,2,59374
302751,1,2,59374
302754,2,2,59377
302755,1,2,59377
302756,1,2,59378
302757,2,2,59378
302758,2,2,59380
302759,1,2,59380
302760,1,2,59382
302761,2,2,59382
302762,2,2,59385
302763,1,2,59385
302764,1,2,59386
302765,2,2,59386
302766,1,2,59388
302767,2,2,59388
302768,2,2,59390
302769,1,4,59390
302770,1,2,59391
302771,2,2,59391
302772,1,2,59392
302773,2,2,59392
302774,1,2,59393
302775,2,2,59393
302776,1,2,59394
302777,2,2,59394
302780,1,2,59396
302781,2,2,59396
302782,1,2,59397
302783,2,2,59397
302784,1,2,59398
302785,2,2,59398
302786,1,2,59399
302787,2,2,59399
302788,1,2,59400
302789,2,2,59400
302790,1,2,59401
302791,2,2,59401
302792,1,2,59402
302793,2,2,59402
302794,1,2,59403
302795,2,2,59403
302796,1,2,59404
302797,2,2,59404
302798,1,2,59405
302799,2,2,59405
302800,1,2,59406
302801,2,2,59406
302804,1,2,59408
302805,2,2,59408
302806,1,2,59409
302807,2,2,59409
302808,1,2,59410
302809,2,2,59410
302812,1,2,59412
302813,2,2,59412
302814,1,2,59413
302815,2,2,59413
302820,1,2,59416
302821,2,2,59416
302822,1,2,59417
302823,2,2,59417
302826,1,2,59419
302827,2,2,59419
302830,1,2,59421
302831,2,2,59421
302832,1,2,59422
302833,2,2,59422
302834,1,2,59423
302835,2,2,59423
302836,1,2,59424
302837,2,2,59424
302838,1,2,59425
302839,2,2,59425
302840,1,2,59426
302841,2,2,59426
302842,1,2,59427
302843,2,2,59427
302844,1,2,59428
302845,2,2,59428
302846,1,2,59429
302847,2,2,59429
302848,1,2,59430
302849,2,2,59430
302850,1,2,59431
302851,2,2,59431
302852,1,2,59432
302853,2,2,59432
302854,1,2,59433
302855,2,2,59433
302856,1,2,59434
302857,2,2,59434
302860,1,2,59436
302861,2,2,59436
302862,1,2,59437
302863,2,2,59437
302864,1,2,59438
302865,2,2,59438
302868,1,2,59440
302869,2,2,59440
302870,1,2,59441
302871,2,2,59441
302872,1,2,59442
302873,2,2,59442
302874,1,2,59443
302875,2,2,59443
302876,1,2,59444
302877,2,2,59444
302878,1,2,59445
302879,2,2,59445
302880,1,2,59446
302881,2,2,59446
302882,1,2,59447
302883,2,2,59447
302884,1,2,59448
302885,2,2,59448
302886,1,2,59449
302887,2,2,59449
302888,1,2,59450
302889,2,2,59450
302890,1,2,59451
302891,2,2,59451
302898,1,2,59455
302899,2,2,59455
302900,1,2,59456
302901,2,2,59456
302902,1,2,59457
302903,2,2,59457
302904,1,2,59458
302905,2,2,59458
302906,1,2,59459
302907,2,2,59459
302908,1,2,59460
302909,2,2,59460
302910,1,2,59461
302911,2,2,59461
302912,1,2,59462
302913,2,2,59462
302914,1,2,59463
302915,2,2,59463
302916,1,2,59464
302917,2,2,59464
302918,1,2,59465
302919,2,2,59465
302920,1,2,59466
302921,2,2,59466
302922,1,2,59467
302923,2,2,59467
302926,1,2,59469
302927,2,2,59469
302928,1,2,59470
302929,2,2,59470
302930,1,2,59471
302931,2,2,59471
302932,1,2,59472
302933,2,2,59472
302934,1,2,59473
302935,2,2,59473
302936,1,2,59474
302937,2,2,59474
302938,1,2,59475
302939,2,2,59475
302940,1,2,59476
302941,2,2,59476
302942,1,2,59477
302943,2,2,59477
302944,1,2,59478
302945,2,2,59478
302946,1,2,59479
302947,2,2,59479
302948,1,2,59480
302949,2,2,59480
302950,1,2,59481
302951,2,2,59481
302952,1,2,59482
302953,2,2,59482
302954,1,2,59483
302955,2,2,59483
302960,1,2,59486
302961,2,2,59486
302962,1,2,59487
302963,2,2,59487
302964,1,2,59488
302965,2,2,59488
302966,1,2,59489
302967,2,2,59489
302968,1,2,59490
302969,2,2,59490
302972,1,2,59492
302973,2,2,59492
