uid,coordinateX,coordinateY,slide,annoId,orderIdx
123609,34080,9457,4,123609,1.0
123611,35174,8963,4,123611,1.0
123612,36927,9465,4,123612,1.0
123613,36943,9221,4,123613,1.0
123614,37980,9463,4,123614,1.0
123615,38278,9372,4,123615,1.0
123616,38897,9236,4,123616,1.0
123617,39277,8978,4,123617,1.0
123619,44267,8786,4,123619,1.0
123620,45863,8978,4,123620,1.0
123622,47363,9401,4,123622,1.0
123624,49224,9432,4,123624,1.0
123625,57823,9424,4,123625,1.0
123626,57943,9511,4,123626,1.0
123627,59644,9411,4,123627,1.0
123628,24400,10000,4,123628,1.0
123629,24500,10024,4,123629,1.0
123630,25016,9601,4,123630,1.0
123631,25259,9907,4,123631,1.0
123632,27011,10250,4,123632,1.0
123633,27018,9844,4,123633,1.0
123634,28833,10052,4,123634,1.0
123635,28222,9995,4,123635,1.0
123637,31401,9753,4,123637,1.0
123638,32923,9937,4,123638,1.0
123639,32190,10111,4,123639,1.0
123640,34442,9818,4,123640,1.0
123641,34576,9536,4,123641,1.0
123642,38266,10009,4,123642,1.0
123643,39279,9883,4,123643,1.0
123645,39374,9734,4,123645,1.0
123646,42585,10292,4,123646,1.0
123648,43991,10324,4,123648,1.0
123649,45891,10113,4,123649,1.0
123650,45975,10292,4,123650,1.0
123652,49650,10148,4,123652,1.0
123653,49481,9665,4,123653,1.0
123654,53214,10332,4,123654,1.0
123655,54269,10222,4,123655,1.0
123656,54761,9790,4,123656,1.0
123657,53942,10109,4,123657,1.0
123658,55218,9776,4,123658,1.0
123659,55548,9855,4,123659,1.0
123660,55570,9891,4,123660,1.0
123661,56325,9758,4,123661,1.0
123662,56341,9794,4,123662,1.0
123663,56911,10232,4,123663,1.0
123664,57091,9906,4,123664,1.0
123665,56952,9619,4,123665,1.0
123666,58941,10115,4,123666,1.0
123667,59173,9960,4,123667,1.0
123668,60185,9840,4,123668,1.0
123669,60545,10096,4,123669,1.0
123670,60611,10171,4,123670,1.0
123671,60244,9626,4,123671,1.0
123672,62921,9843,4,123672,1.0
123673,63394,10120,4,123673,1.0
123674,63752,10065,4,123674,1.0
123676,63383,9939,4,123676,1.0
123677,64736,9791,4,123677,1.0
123679,66967,10116,4,123679,1.0
123680,67468,10261,4,123680,1.0
123681,67357,10102,4,123681,1.0
123682,68646,10032,4,123682,1.0
123683,70334,10338,4,123683,1.0
123684,24048,10600,4,123684,1.0
123685,24080,10575,4,123685,1.0
123686,26558,10382,4,123686,1.0
123688,26493,10542,4,123688,1.0
123690,27946,10721,4,123690,1.0
123693,34004,10740,4,123693,1.0
123694,34400,10697,4,123694,1.0
123696,37111,10909,4,123696,1.0
123697,36733,10660,4,123697,1.0
123698,38295,10600,4,123698,1.0
123699,37873,11135,4,123699,1.0
123700,39608,10446,4,123700,1.0
123701,39178,10676,4,123701,1.0
123702,40081,10368,4,123702,1.0
123704,40791,10647,4,123704,1.0
123705,43008,10757,4,123705,1.0
123707,42619,10790,4,123707,1.0
123708,50778,10739,4,123708,1.0
123709,52476,10817,4,123709,1.0
123711,54841,10718,4,123711,1.0
123712,55341,10544,4,123712,1.0
123713,56950,10742,4,123713,1.0
123714,56684,10725,4,123714,1.0
123715,56221,10715,4,123715,1.0
123716,57325,11026,4,123716,1.0
123717,57286,10369,4,123717,1.0
123718,57714,10349,4,123718,1.0
123719,58169,10636,4,123719,1.0
123720,58307,11070,4,123720,1.0
123721,58706,10599,4,123721,1.0
123722,59729,10669,4,123722,1.0
123723,59556,10542,4,123723,1.0
123725,60843,10892,4,123725,1.0
123726,61084,10368,4,123726,1.0
123727,60708,10846,4,123727,1.0
123728,62115,11064,4,123728,1.0
123730,62677,10941,4,123730,1.0
123731,66488,10720,4,123731,1.0
123732,67297,10789,4,123732,1.0
123733,67690,10368,4,123733,1.0
123734,67188,10353,4,123734,1.0
123735,67484,10371,4,123735,1.0
123736,66812,10453,4,123736,1.0
123737,66947,10754,4,123737,1.0
123738,67120,10476,4,123738,1.0
123739,68521,10675,4,123739,1.0
123740,69462,10638,4,123740,1.0
123741,69423,10697,4,123741,1.0
123742,69359,10573,4,123742,1.0
123743,69981,10621,4,123743,1.0
123744,70056,10780,4,123744,1.0
123745,70150,10472,4,123745,1.0
123746,69891,11117,4,123746,1.0
123747,69276,11159,4,123747,1.0
123748,70965,11056,4,123748,1.0
123749,73244,10847,4,123749,1.0
123750,25431,11480,4,123750,1.0
123751,25308,11504,4,123751,1.0
123752,24769,11376,4,123752,1.0
123753,25529,11181,4,123753,1.0
123754,29343,11476,4,123754,1.0
123755,29611,11440,4,123755,1.0
123757,31679,11515,4,123757,1.0
123758,31497,11086,4,123758,1.0
123759,30939,11171,4,123759,1.0
123760,30659,11621,4,123760,1.0
123761,32693,11578,4,123761,1.0
123762,32866,11163,4,123762,1.0
123763,32820,11912,4,123763,1.0
123766,34377,11543,4,123766,1.0
123767,34386,11506,4,123767,1.0
123768,34213,11218,4,123768,1.0
123769,36077,11496,4,123769,1.0
123770,35946,11475,4,123770,1.0
123771,34749,11499,4,123771,1.0
123772,35954,11870,4,123772,1.0
123773,36496,11643,4,123773,1.0
123774,37135,11442,4,123774,1.0
123775,38182,11767,4,123775,1.0
123776,37743,11733,4,123776,1.0
123777,42602,11142,4,123777,1.0
123778,50782,11607,4,123778,1.0
123779,52396,11915,4,123779,1.0
123780,51881,11151,4,123780,1.0
123781,53782,11875,4,123781,1.0
123782,54672,11149,4,123782,1.0
123783,55818,11753,4,123783,1.0
123784,55611,11842,4,123784,1.0
123785,56118,11833,4,123785,1.0
123786,56247,11878,4,123786,1.0
123787,56264,11715,4,123787,1.0
123788,56206,11610,4,123788,1.0
123789,55723,11186,4,123789,1.0
123790,55506,11252,4,123790,1.0
123791,56582,11813,4,123791,1.0
123792,57617,11569,4,123792,1.0
123793,57002,11321,4,123793,1.0
123794,56437,11151,4,123794,1.0
123795,56931,11638,4,123795,1.0
123796,58170,11489,4,123796,1.0
123797,58806,11872,4,123797,1.0
123798,58979,11643,4,123798,1.0
123799,59646,11659,4,123799,1.0
123800,59636,11703,4,123800,1.0
123801,59714,11236,4,123801,1.0
123802,59781,11468,4,123802,1.0
123803,60040,11479,4,123803,1.0
123804,60066,11366,4,123804,1.0
123805,66639,11159,4,123805,1.0
123806,69095,11433,4,123806,1.0
123807,69240,11637,4,123807,1.0
123808,69767,11287,4,123808,1.0
123809,69363,11650,4,123809,1.0
123810,70002,11860,4,123810,1.0
123811,69696,11570,4,123811,1.0
123812,70349,11156,4,123812,1.0
123813,71177,11852,4,123813,1.0
123814,70850,11883,4,123814,1.0
123815,70917,11713,4,123815,1.0
123816,70826,11670,4,123816,1.0
123817,71435,11487,4,123817,1.0
123818,71766,11330,4,123818,1.0
123819,71914,11300,4,123819,1.0
123820,71212,11159,4,123820,1.0
123821,72346,11575,4,123821,1.0
123822,72687,11221,4,123822,1.0
123823,72847,11310,4,123823,1.0
123824,74696,11647,4,123824,1.0
123825,74613,11730,4,123825,1.0
123826,74378,11896,4,123826,1.0
123827,73765,11907,4,123827,1.0
123828,74488,11680,4,123828,1.0
123829,74964,11616,4,123829,1.0
123830,23841,12129,4,123830,1.0
123831,23987,12655,4,123831,1.0
123832,23625,12188,4,123832,1.0
123833,23930,11987,4,123833,1.0
123834,24073,12155,4,123834,1.0
123836,25980,12376,4,123836,1.0
123837,26770,12144,4,123837,1.0
123838,27746,11949,4,123838,1.0
123840,27949,11991,4,123840,1.0
123842,30579,12636,4,123842,1.0
123843,32944,12627,4,123843,1.0
123844,33454,12030,4,123844,1.0
123845,36123,12044,4,123845,1.0
123846,36299,12613,4,123846,1.0
123847,37205,12517,4,123847,1.0
123848,37036,12441,4,123848,1.0
123849,38353,12599,4,123849,1.0
123850,40390,12662,4,123850,1.0
123851,41210,12248,4,123851,1.0
123852,40666,12333,4,123852,1.0
123853,41859,12519,4,123853,1.0
123855,43240,12117,4,123855,1.0
123856,47081,12132,4,123856,1.0
123857,47883,12146,4,123857,1.0
123859,49629,12108,4,123859,1.0
123860,51151,12384,4,123860,1.0
123861,52233,11978,4,123861,1.0
123862,52997,12370,4,123862,1.0
123863,52810,12154,4,123863,1.0
123864,53885,12122,4,123864,1.0
123865,56075,12066,4,123865,1.0
123866,56235,12043,4,123866,1.0
123867,56418,12062,4,123867,1.0
123868,56618,12658,4,123868,1.0
123869,57474,12215,4,123869,1.0
123870,56913,11952,4,123870,1.0
123871,57308,12616,4,123871,1.0
123872,56716,12270,4,123872,1.0
123873,58188,12235,4,123873,1.0
123874,58413,12353,4,123874,1.0
123875,59049,12363,4,123875,1.0
123876,59314,12079,4,123876,1.0
123877,59317,12003,4,123877,1.0
123878,59698,12005,4,123878,1.0
123879,59585,12578,4,123879,1.0
123880,60051,12606,4,123880,1.0
123881,60395,12703,4,123881,1.0
123882,60575,12630,4,123882,1.0
123883,60249,12190,4,123883,1.0
123884,60839,12076,4,123884,1.0
123885,62899,12516,4,123885,1.0
123886,69512,12394,4,123886,1.0
123887,70205,12428,4,123887,1.0
123888,70924,12066,4,123888,1.0
123889,70846,12355,4,123889,1.0
123890,70607,12579,4,123890,1.0
123891,70665,11917,4,123891,1.0
123892,71248,12195,4,123892,1.0
123893,71485,12675,4,123893,1.0
123894,71429,12083,4,123894,1.0
123895,72440,12405,4,123895,1.0
123896,73118,12468,4,123896,1.0
123897,73405,12144,4,123897,1.0
123898,74673,12339,4,123898,1.0
123899,74959,11934,4,123899,1.0
123900,73637,12295,4,123900,1.0
123901,73866,12545,4,123901,1.0
123902,73593,11952,4,123902,1.0
123903,19393,12797,4,123903,1.0
123904,19379,12852,4,123904,1.0
123905,26008,13483,4,123905,1.0
123906,26980,12835,4,123906,1.0
123908,31278,12742,4,123908,1.0
123909,31278,12701,4,123909,1.0
123910,31220,13069,4,123910,1.0
123911,31174,13052,4,123911,1.0
123912,33063,13468,4,123912,1.0
123913,32834,13160,4,123913,1.0
123914,33203,13246,4,123914,1.0
123915,33724,12741,4,123915,1.0
123916,33753,12708,4,123916,1.0
123917,35308,12853,4,123917,1.0
123918,35334,12834,4,123918,1.0
123919,36668,13399,4,123919,1.0
123920,38284,12720,4,123920,1.0
123921,37736,12723,4,123921,1.0
123922,41649,13336,4,123922,1.0
123924,47258,12889,4,123924,1.0
123925,49394,13464,4,123925,1.0
123926,49776,13466,4,123926,1.0
123927,49508,13076,4,123927,1.0
123928,51292,13299,4,123928,1.0
123929,52169,12842,4,123929,1.0
123930,52340,12785,4,123930,1.0
123931,52787,12804,4,123931,1.0
123932,51944,12782,4,123932,1.0
123933,56713,13037,4,123933,1.0
123934,56913,13271,4,123934,1.0
123935,57438,13118,4,123935,1.0
123936,57458,12926,4,123936,1.0
123937,58347,12962,4,123937,1.0
123938,58207,12952,4,123938,1.0
123939,58993,13175,4,123939,1.0
123940,59185,13107,4,123940,1.0
123941,57861,13257,4,123941,1.0
123942,57715,12784,4,123942,1.0
123943,59783,13116,4,123943,1.0
123944,59587,13320,4,123944,1.0
123945,59661,13424,4,123945,1.0
123946,59798,13293,4,123946,1.0
123947,60796,12825,4,123947,1.0
123948,61356,13100,4,123948,1.0
123949,61918,12872,4,123949,1.0
123951,62023,12967,4,123951,1.0
123952,62095,12854,4,123952,1.0
123953,70244,12763,4,123953,1.0
123954,70563,12928,4,123954,1.0
123955,71683,13097,4,123955,1.0
123956,71581,13026,4,123956,1.0
123957,71390,12975,4,123957,1.0
123958,70975,12823,4,123958,1.0
123959,72941,13376,4,123959,1.0
123960,72560,13207,4,123960,1.0
123961,73235,12925,4,123961,1.0
123962,74180,13005,4,123962,1.0
123963,74189,12957,4,123963,1.0
123964,74004,12925,4,123964,1.0
123965,74253,13421,4,123965,1.0
123966,74723,12750,4,123966,1.0
123967,75853,13039,4,123967,1.0
123968,75220,13451,4,123968,1.0
123969,76903,12997,4,123969,1.0
123970,21939,13588,4,123970,1.0
123971,22093,13869,4,123971,1.0
123972,21807,13894,4,123972,1.0
123973,26472,14009,4,123973,1.0
123974,28848,14035,4,123974,1.0
123975,29220,13707,4,123975,1.0
123976,30186,13858,4,123976,1.0
123977,30903,14032,4,123977,1.0
123978,30754,13691,4,123978,1.0
123980,33454,13638,4,123980,1.0
123982,35329,14090,4,123982,1.0
123983,36704,14013,4,123983,1.0
123984,36595,13497,4,123984,1.0
123985,38152,13957,4,123985,1.0
123986,41585,14101,4,123986,1.0
123987,44255,14245,4,123987,1.0
123988,45179,13650,4,123988,1.0
123989,46866,14211,4,123989,1.0
123990,46653,13522,4,123990,1.0
123991,46885,13561,4,123991,1.0
123992,59010,13643,4,123992,1.0
123993,59295,13525,4,123993,1.0
123994,59639,14081,4,123994,1.0
123996,59987,14247,4,123996,1.0
123997,60270,13568,4,123997,1.0
123998,60777,13731,4,123998,1.0
123999,61848,13982,4,123999,1.0
124000,61974,13925,4,124000,1.0
124001,61760,13785,4,124001,1.0
124002,66054,13916,4,124002,1.0
124003,70188,14287,4,124003,1.0
124004,70728,13594,4,124004,1.0
124005,73288,13824,4,124005,1.0
124006,73746,13935,4,124006,1.0
124007,74563,14223,4,124007,1.0
124008,74551,14154,4,124008,1.0
124009,73894,13641,4,124009,1.0
124010,73586,13522,4,124010,1.0
124011,73622,13562,4,124011,1.0
124012,75310,13861,4,124012,1.0
124013,75496,13926,4,124013,1.0
124014,75233,14127,4,124014,1.0
124015,76287,13638,4,124015,1.0
124016,77054,13724,4,124016,1.0
124017,18815,14762,4,124017,1.0
124018,19438,14587,4,124018,1.0
124019,21508,15036,4,124019,1.0
124020,22849,14840,4,124020,1.0
124021,22755,14784,4,124021,1.0
124022,23648,14511,4,124022,1.0
124023,24003,14677,4,124023,1.0
124024,24023,14645,4,124024,1.0
124025,24753,14579,4,124025,1.0
124026,29286,14859,4,124026,1.0
124027,30580,14587,4,124027,1.0
124029,30924,14757,4,124029,1.0
124031,30750,14738,4,124031,1.0
124036,32725,14428,4,124036,1.0
124037,32343,14921,4,124037,1.0
124039,33077,15018,4,124039,1.0
124040,33276,14773,4,124040,1.0
124041,33773,14675,4,124041,1.0
124042,33845,14831,4,124042,1.0
124043,33549,14300,4,124043,1.0
124044,35080,14751,4,124044,1.0
124045,34895,14906,4,124045,1.0
124046,35936,14366,4,124046,1.0
124047,41795,14231,4,124047,1.0
124048,48571,14678,4,124048,1.0
124049,50224,14914,4,124049,1.0
124050,59345,14329,4,124050,1.0
124051,62401,14446,4,124051,1.0
124052,69460,14503,4,124052,1.0
124053,73850,14403,4,124053,1.0
124054,73775,14878,4,124054,1.0
124055,75700,14391,4,124055,1.0
124056,75562,14954,4,124056,1.0
124057,75968,14797,4,124057,1.0
124058,76086,14999,4,124058,1.0
124059,75885,14503,4,124059,1.0
124060,75394,14634,4,124060,1.0
124061,75058,14392,4,124061,1.0
124062,76756,15058,4,124062,1.0
124063,18605,15589,4,124063,1.0
124064,20359,15640,4,124064,1.0
124065,21719,15113,4,124065,1.0
124066,22285,15099,4,124066,1.0
124067,23155,15750,4,124067,1.0
124068,23899,15394,4,124068,1.0
124069,25613,15103,4,124069,1.0
124070,24745,15126,4,124070,1.0
124071,27481,15778,4,124071,1.0
124072,27212,15448,4,124072,1.0
124073,26986,15110,4,124073,1.0
124074,27460,15431,4,124074,1.0
124075,27893,15864,4,124075,1.0
124076,27665,15572,4,124076,1.0
124077,27747,15580,4,124077,1.0
124078,31267,15562,4,124078,1.0
124082,31845,15203,4,124082,1.0
124083,31891,15061,4,124083,1.0
124084,32072,15669,4,124084,1.0
124085,32226,15466,4,124085,1.0
124086,36005,15707,4,124086,1.0
124087,36054,15748,4,124087,1.0
124088,35064,15466,4,124088,1.0
124089,37972,15502,4,124089,1.0
124090,46303,15511,4,124090,1.0
124092,46944,15761,4,124092,1.0
124093,47007,15670,4,124093,1.0
124094,47572,15261,4,124094,1.0
124095,68540,15276,4,124095,1.0
124096,73046,15469,4,124096,1.0
124097,73055,15428,4,124097,1.0
124098,73337,15290,4,124098,1.0
124099,74614,15587,4,124099,1.0
124100,74211,15618,4,124100,1.0
124101,74188,15660,4,124101,1.0
124102,75185,15159,4,124102,1.0
124103,75213,15634,4,124103,1.0
124104,77162,15221,4,124104,1.0
124105,76814,15136,4,124105,1.0
124106,16812,16205,4,124106,1.0
124107,17893,16043,4,124107,1.0
124108,21709,15912,4,124108,1.0
124109,23826,16426,4,124109,1.0
124110,24060,16139,4,124110,1.0
124111,24004,16228,4,124111,1.0
124112,24425,15895,4,124112,1.0
124113,25376,16514,4,124113,1.0
124114,25630,16182,4,124114,1.0
124115,26171,16098,4,124115,1.0
124116,28375,16609,4,124116,1.0
124117,30336,16619,4,124117,1.0
124119,32040,15902,4,124119,1.0
124120,32643,16144,4,124120,1.0
124122,33690,15950,4,124122,1.0
124123,34228,16069,4,124123,1.0
124124,35502,15995,4,124124,1.0
124125,36358,16393,4,124125,1.0
124126,36481,16283,4,124126,1.0
124127,36565,16111,4,124127,1.0
124128,69092,16430,4,124128,1.0
124129,73827,16318,4,124129,1.0
124130,73949,15929,4,124130,1.0
124131,73758,16367,4,124131,1.0
124132,73681,16445,4,124132,1.0
124133,73989,16546,4,124133,1.0
124134,74008,16580,4,124134,1.0
124135,76647,16451,4,124135,1.0
124136,76633,16501,4,124136,1.0
124137,13759,17043,4,124137,1.0
124138,14135,17066,4,124138,1.0
124139,13708,17427,4,124139,1.0
124141,14850,17066,4,124141,1.0
124142,16742,16791,4,124142,1.0
124144,18967,17209,4,124144,1.0
124145,19784,16854,4,124145,1.0
124146,19403,16792,4,124146,1.0
124147,19389,16723,4,124147,1.0
124148,18865,16806,4,124148,1.0
124149,20718,17031,4,124149,1.0
124150,22878,17284,4,124150,1.0
124151,23402,17312,4,124151,1.0
124152,24657,16870,4,124152,1.0
124153,27053,16862,4,124153,1.0
124154,27812,17155,4,124154,1.0
124155,28678,17209,4,124155,1.0
124156,27614,17025,4,124156,1.0
124157,28123,17267,4,124157,1.0
124158,27973,16934,4,124158,1.0
124159,28038,17011,4,124159,1.0
124160,30769,16771,4,124160,1.0
124161,31552,16904,4,124161,1.0
124162,32187,16715,4,124162,1.0
124163,33086,17405,4,124163,1.0
124164,34576,16585,4,124164,1.0
124165,35008,16780,4,124165,1.0
124166,34808,17436,4,124166,1.0
124167,13427,17672,4,124167,1.0
124169,18661,17578,4,124169,1.0
124170,18717,17571,4,124170,1.0
124171,20346,17913,4,124171,1.0
124172,21214,17933,4,124172,1.0
124174,22548,17966,4,124174,1.0
124175,21837,18227,4,124175,1.0
124176,22700,18196,4,124176,1.0
124177,23467,17636,4,124177,1.0
124178,26474,17597,4,124178,1.0
124180,29951,18114,4,124180,1.0
124181,30069,17596,4,124181,1.0
124182,33446,18066,4,124182,1.0
124183,75352,18016,4,124183,1.0
124184,14089,18572,4,124184,1.0
124185,18290,18765,4,124185,1.0
124186,18566,18266,4,124186,1.0
124187,20832,18260,4,124187,1.0
124188,22022,18411,4,124188,1.0
124189,22140,18784,4,124189,1.0
124190,22756,18700,4,124190,1.0
124191,22411,18296,4,124191,1.0
124192,22299,18350,4,124192,1.0
124193,23262,18930,4,124193,1.0
124194,24654,18504,4,124194,1.0
124195,24763,18530,4,124195,1.0
124196,26328,18719,4,124196,1.0
124197,27145,18266,4,124197,1.0
124198,28394,18300,4,124198,1.0
124199,29386,18758,4,124199,1.0
124200,31163,18641,4,124200,1.0
124201,31653,18248,4,124201,1.0
124203,61334,19015,4,124203,1.0
124204,75683,18247,4,124204,1.0
124205,75975,18286,4,124205,1.0
124206,14214,19356,4,124206,1.0
124209,18009,19051,4,124209,1.0
124210,22302,19366,4,124210,1.0
124211,22228,19760,4,124211,1.0
124212,22594,19187,4,124212,1.0
124213,22622,19198,4,124213,1.0
124214,22343,19263,4,124214,1.0
124215,22518,19792,4,124215,1.0
124216,24192,19359,4,124216,1.0
124218,25407,19470,4,124218,1.0
124219,26558,19705,4,124219,1.0
124220,30081,19537,4,124220,1.0
124221,34162,19423,4,124221,1.0
124222,53571,19208,4,124222,1.0
124223,54157,19254,4,124223,1.0
124224,60611,19639,4,124224,1.0
124225,60873,19628,4,124225,1.0
124226,63308,19444,4,124226,1.0
124227,63358,19444,4,124227,1.0
124228,62736,19094,4,124228,1.0
124229,65911,19475,4,124229,1.0
124232,16119,20128,4,124232,1.0
124235,19649,20348,4,124235,1.0
124236,19857,20545,4,124236,1.0
124237,20123,20300,4,124237,1.0
124239,20266,20268,4,124239,1.0
124240,20846,20097,4,124240,1.0
124241,20658,20239,4,124241,1.0
124242,20630,19996,4,124242,1.0
124243,22137,19964,4,124243,1.0
124244,22656,20209,4,124244,1.0
124245,21981,20196,4,124245,1.0
124246,24418,20510,4,124246,1.0
124247,23536,20425,4,124247,1.0
124248,23698,19920,4,124248,1.0
124249,24770,20060,4,124249,1.0
124250,24789,19871,4,124250,1.0
124251,24882,19912,4,124251,1.0
124252,24725,20384,4,124252,1.0
124253,26776,20039,4,124253,1.0
124254,27480,20252,4,124254,1.0
124255,27685,20312,4,124255,1.0
124257,58183,20447,4,124257,1.0
124258,60024,20421,4,124258,1.0
124259,60475,20484,4,124259,1.0
124260,60602,19921,4,124260,1.0
124261,61460,19975,4,124261,1.0
